track_name,artist(s)_name,artist_count,streams,bpm,danceability_%,valence_%,energy_%,acousticness_%,instrumentalness_%,liveness_%,speechiness_%,major_key,key_A,key_A#,key_B,key_C#,key_D,key_D#,key_E,key_F,key_F#,key_G,key_G#,key_none
Woman,Doja Cat,1,1329090101,108,82,88,76,9,0,12,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Shut up My Moms Calling - (Sped Up),Hotel Ugly,1,181831132,85,65,36,47,31,0,12,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ferrari,"James Hype, Miggy Dela Rosa",2,462791599,125,84,70,69,1,0,5,5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"You're On Your Own, Kid",Taylor Swift,1,348647203,120,69,40,39,41,0,13,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Kesariya (From ""Brahmastra"")","Pritam, Arijit Singh, Amitabh Bhattacharya",3,366599607,94,58,44,57,57,0,10,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Agudo Mï¿½ï¿½gi,"Styrx, utku INC, Thezth",3,90598517,130,65,49,80,22,4,7,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Payphone,"Maroon 5, Wiz Khalifa",2,1479264469,110,74,51,74,2,0,29,4,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
All I Want for Christmas Is You,Mariah Carey,1,1449779435,150,34,33,63,16,0,7,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Last Christmas,Wham!,1,1159176109,107,74,88,65,28,0,46,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rockin' Around The Christmas Tree,Brenda Lee,1,769213520,140,70,85,41,71,0,45,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Jingle Bell Rock,Bobby Helms,1,741301563,119,74,78,37,84,0,6,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
It's Beginning To Look A Lot Like Christmas,Michael Bublï¿,1,807561936,93,35,38,23,91,0,29,3,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Santa Tell Me,Ariana Grande,1,834129063,133,46,53,63,5,0,30,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
It's the Most Wonderful Time of the Year,Andy Williams,1,663832097,202,24,76,60,77,0,12,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Let It Snow! Let It Snow! Let It Snow!,Dean Martin,1,446390129,134,45,72,24,91,0,18,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snowman,Sia,1,690104769,105,72,33,51,48,0,9,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Underneath the Tree,Kelly Clarkson,1,485285717,160,51,69,81,0,0,21,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Feliz Navidad,Josï¿½ï¿½ Felic,1,520034544,148,50,96,82,47,0,34,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Holly Jolly Christmas,Michael Bublï¿,1,476244795,151,65,70,47,87,0,9,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Mistletoe,Justin Bieber,1,629173063,162,67,88,54,51,0,9,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Sleigh Ride,The Ronettes,1,404664135,92,53,84,77,40,0,32,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Seek & Destroy,SZA,1,98709329,152,65,35,65,44,18,21,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Love Language,SZA,1,110849052,65,71,55,26,85,0,13,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Happy Xmas (War Is Over),"John Lennon, The Harlem Community Choir, The Plastic Ono Band, Yoko Ono",4,460492795,147,33,39,61,32,0,77,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Used (feat. Don Toliver),"SZA, Don Toliver",2,94005786,150,73,71,69,53,0,32,9,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A Holly Jolly Christmas - Single Version,Burl Ives,1,395591396,140,67,81,36,64,0,15,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Christmas Song (Merry Christmas To You) - Remastered 1999,Nat King Cole,1,389771964,139,36,22,15,84,0,11,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wonderful Christmastime - Edited Version / Remastered 2011,Paul McCartney,1,403939487,95,75,74,58,36,0,9,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Do They Know It's Christmas? - 1984 Version,Band Aid,1,481697415,115,60,23,57,0,2,27,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Ghost in the Machine (feat. Phoebe Bridgers),"SZA, Phoebe Bridgers",2,110073250,125,62,59,43,84,3,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Special,SZA,1,88092256,76,60,19,20,78,0,11,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Merry Christmas Everyone,Shakin' Stevens,1,351636786,101,72,91,87,14,0,13,3,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Let It Snow! Let It Snow! Let It Snow!,"Frank Sinatra, B. Swanson Quartet",2,473248298,143,60,86,32,88,0,34,6,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SOS,SZA,1,73981293,119,51,51,66,67,0,9,23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Open Arms (feat. Travis Scott),"SZA, Travis Scott",2,155653938,78,67,22,59,76,1,15,16,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
White Christmas,"Bing Crosby, John Scott Trotter & His Orchestra, Ken Darby Singers",3,395591396,96,23,19,25,91,0,40,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Driving Home for Christmas - 2019 Remaster,Chris Rea,1,429504768,180,51,87,58,36,0,18,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Christmas (Baby Please Come Home),Darlene Love,1,242767149,126,34,35,76,39,0,8,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Gone Girl,SZA,1,65362788,150,43,42,44,57,0,15,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
F2F,SZA,1,67540165,90,53,47,74,9,0,34,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Notice Me,SZA,1,62019074,160,72,78,68,28,0,11,12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Merry Christmas,"Ed Sheeran, Elton John",2,135723538,114,59,60,94,24,0,10,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),"Perry Como, The Fontane Sisters, Mitchell Ayres & His Orchestra",3,295998468,113,73,72,32,77,0,15,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
My Only Wish (This Year),Britney Spears,1,261116938,147,67,69,72,17,0,19,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Antidepresan,"Mabel Matiz, Mert Demir",2,136689549,100,70,92,59,3,0,10,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Wild Flower (with youjeen),RM,1,135611421,155,49,42,77,3,0,12,9,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
I Hate U,SZA,1,356709897,107,54,41,39,51,0,11,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Raindrops (Insane) [with Travis Scott],"Travis Scott, Metro Boomin",2,110649992,112,80,15,54,9,0,38,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
SPIT IN MY FACE!,ThxSoMch,1,301869854,166,70,57,57,9,20,11,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Deck The Hall - Remastered 1999,Nat King Cole,1,127027715,107,69,96,36,81,0,8,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Smoking on my Ex Pack,SZA,1,57144458,81,47,33,68,24,0,22,38,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Conceited,SZA,1,56870689,150,79,77,46,5,0,11,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Snow On The Beach (feat. Lana Del Rey),"Taylor Swift, Lana Del Rey",2,323437194,110,66,19,32,69,0,12,4,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Maroon,Taylor Swift,1,317726339,108,64,4,40,6,0,10,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tubarï¿½ï¿½o Te,"Dj LK da Escï¿½ï¿½cia, Tchakabum, mc jhenny, M",4,116144341,130,89,48,74,30,0,7,36,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Bejeweled,Taylor Swift,1,328207708,164,70,39,56,6,0,9,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tarot,"Bad Bunny, Jhay Cortez",2,608228647,114,80,42,68,2,0,66,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
You Make It Feel Like Christmas (feat. Blake Shelton),"Gwen Stefani, Blake Shelton",2,180577478,93,63,93,88,1,0,12,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Desesperados,"Chencho Corleone, Rauw Alejandro",2,809306935,90,87,51,69,36,0,9,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Too Late,SZA,1,49262961,128,45,35,68,78,0,39,8,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Party,"Bad Bunny, Rauw Alejandro",2,614555082,97,83,47,80,2,0,24,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Run Rudolph Run - Single Version,Chuck Berry,1,245350949,152,69,94,71,79,0,7,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Jingle Bells - Remastered 1999,Frank Sinatra,1,178660459,175,51,94,34,73,0,10,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Far,SZA,1,51641685,116,61,48,55,67,0,16,8,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
On Time (with John Legend),"John Legend, Metro Boomin",2,78139948,80,33,51,59,76,0,44,6,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
GATï¿½ï¿½,"Maldy, Karol G",2,322336177,93,63,34,86,26,0,21,39,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ýýýabcdefu,Gayle,1,1007612429,122,70,42,54,30,0,37,5,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Sacrifice,The Weeknd,1,326792833,122,70,91,79,3,0,7,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Is There Someone Else?,The Weeknd,1,391251368,135,70,60,58,4,0,16,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fingers Crossed,"Lauren Spencer Smith, Lauren Spencer Smith, Lauren Spencer Smith",3,349585590,109,60,45,47,62,0,31,5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Out of Time,The Weeknd,1,339659802,93,65,82,74,27,0,32,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Do It To It,"Cherish, ACRAZE",2,674772936,125,85,64,81,2,5,7,9,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
We Don't Talk About Bruno,"Adassa, Mauro Castillo, Stephanie Beatriz, Encanto - Cast, Rhenzy Feliz, Diane Guerrero, Carolina Gaitan",7,432719968,206,58,83,45,36,0,11,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Pepas,Farruko,1,1309887447,130,76,44,77,1,0,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
How Do I Make You Love Me?,The Weeknd,1,119238316,121,80,62,51,2,0,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Gasoline,The Weeknd,1,116903579,123,74,35,73,0,0,21,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Infinity,Jaymes Young,1,888046992,122,67,50,67,15,0,30,4,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Less Than Zero,The Weeknd,1,200660871,143,53,50,79,0,0,8,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Take My Breath,The Weeknd,1,130655803,121,70,35,77,1,0,26,4,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
good 4 u,Olivia Rodrigo,1,1887039593,166,56,68,66,28,0,11,18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
"Here We Goï¿½ï¿½ï¿½ Again (feat. Tyler, the Cr","The Weeknd, Tyler, The Creator",3,88103848,135,41,27,64,36,0,60,3,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Best Friends,The Weeknd,1,101114984,87,49,49,59,44,0,35,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Kiss Me More (feat. SZA),"SZA, Doja Cat",2,1575467011,111,77,74,66,30,0,13,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
I Heard You're Married (feat. Lil Wayne),"The Weeknd, Lil Wayne",2,91656026,110,75,85,84,10,0,31,19,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Need To Know,Doja Cat,1,1042568408,130,66,19,61,30,0,9,7,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MONTERO (Call Me By Your Name),Lil Nas X,1,1735441776,179,61,76,51,30,0,38,15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
love nwantiti (ah ah ah),Ckay,1,726837877,93,74,53,73,61,0,13,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Dawn FM,The Weeknd,1,53933526,78,27,10,49,62,0,49,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Surface Pressure,Jessica Darrow,1,267758538,180,65,37,58,2,0,4,31,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Starry Eyes,The Weeknd,1,74601456,86,28,13,41,50,0,19,3,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
THATS WHAT I WANT,Lil Nas X,1,920797189,88,74,55,85,1,0,5,22,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
One Right Now (with The Weeknd),"The Weeknd, Post Malone",2,539595276,97,68,72,78,4,0,7,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beggin,Mï¿½ï¿½ne,1,1367810478,134,71,59,80,13,0,36,5,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mon Amour - Remix,"Aitana, zzoilo",2,578207856,116,75,36,76,12,0,10,10,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas),"Julieta Venegas, Bad Bunny, Tainy",3,775542072,170,64,14,70,9,0,9,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MONEY,Lisa,1,863625566,140,83,40,55,16,0,14,23,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
The Motto,"Tiï¿½ï¿½sto, Ava",2,656013912,118,75,46,76,3,0,9,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Happier Than Ever,Billie Eilish,1,1056760045,65,31,31,24,76,0,14,4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Moth To A Flame (with The Weeknd),"The Weeknd, Swedish House Mafia",2,611994237,120,56,16,67,0,0,11,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
traitor,"Juan Cruz Toledo, Huilen Toledo",2,1230855859,176,29,12,33,68,0,12,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Toxic,BoyWithUke,1,582981380,180,59,69,61,84,0,46,36,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
drivers license,Olivia Rodrigo,1,1858144199,144,59,21,43,76,0,10,7,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Malvadï¿½ï¿,"Xamï¿½ï¿½, Gustah, Neo B",3,240684449,133,82,52,61,38,0,14,27,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
All Too Well (10 Minute Version) (Taylor's Version) (From The Vault),Taylor Swift,1,583687007,93,63,21,52,28,0,9,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Donï¿½ï¿½ï¿½t Break My,The Weeknd,1,63803529,122,77,25,62,34,0,23,3,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oh My God,Adele,1,466214729,88,53,55,73,9,0,3,5,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Entre Nosotros (Remix) [con Nicki Nicole],"Lit Killah, Maria Becerra, Tiago pzk, NICKI NICOLE",4,236940480,170,70,61,44,40,0,37,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
A Tale By Quincy,The Weeknd,1,41924466,94,46,55,50,71,0,10,11,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
I AM WOMAN,Emmy Meli,1,225259194,170,65,46,47,12,0,13,16,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Medallo,"Justin Quiles, Lenny Tavï¿½ï¿½rez, BL",3,393230256,90,79,79,70,57,0,66,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
It'll Be Okay,Shawn Mendes,1,287201015,78,40,7,29,62,0,9,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Softcore,The Neighbourhood,1,599770206,94,57,36,58,5,0,15,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Super Gremlin,Kodak Black,1,342779426,73,83,11,41,0,0,36,14,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volvï¿,"Aventura, Bad Bunny",2,673801126,176,73,79,86,42,0,7,18,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Todo De Ti,Rauw Alejandro,1,1168642797,128,81,57,63,40,1,10,4,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Love Nwantiti - Remix,"Ckay, AX'EL, Dj Yo!",3,540539717,120,58,44,60,44,9,5,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Smokin Out The Window,"Bruno Mars, Anderson .Paak, Silk Sonic",3,383550148,82,63,85,62,6,0,35,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Meet Me At Our Spot,"THE ANXIETY, Willow, Tyler Cole",3,530511203,95,77,40,47,2,0,9,3,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Every Angel is Terrifying,The Weeknd,1,37307967,118,44,52,94,11,0,4,29,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tacones Rojos,Sebastian Yatra,1,510876816,123,75,93,86,8,0,14,3,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peaches (feat. Daniel Caesar & Giveon),"Justin Bieber, Daniel Caesar, Giveon",3,1445941661,90,63,49,68,38,0,42,18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Dakiti,"Bad Bunny, Jhay Cortez",2,1763363713,110,73,14,57,40,0,11,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Tiago PZK: Bzrp Music Sessions, Vol. 48","Bizarrap, Tiago pzk",2,374191487,96,66,76,82,47,0,10,32,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lï¿½ï¿½ï¿,Stromae,1,108809090,88,56,58,55,35,0,23,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nostï¿½ï¿½l,"Chris Brown, Rvssian, Rauw Alejandro",3,436695353,98,73,60,85,17,0,24,5,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Better Days (NEIKED x Mae Muller x Polo G),"NEIKED, Mae Muller, Polo G",3,421040617,110,72,67,68,0,0,14,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Life Goes On,Oliver Tree,1,501541661,80,70,57,49,19,0,12,8,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Sad Girlz Luv Money Remix (feat. Kali Uchis),"Kali Uchis, Amaarae, Moliy",3,354065229,110,86,31,53,43,0,11,6,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butter,BTS,1,1143647827,110,79,70,36,0,0,6,11,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
pushin P (feat. Young Thug),"Young Thug, Future, Gunna",3,311395144,78,77,49,42,1,1,13,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
You Right,"Doja Cat, The Weeknd",2,672656250,129,83,44,62,2,0,8,6,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
deja vu,Olivia Rodrigo,1,1256880657,181,44,22,60,61,0,42,9,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dynamite,BTS,1,1692897992,114,75,74,77,1,0,9,10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TO THE MOON,Jnr Choi,1,245095641,144,74,39,65,5,1,11,35,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lost in the Fire,"The Weeknd, Gesaffelstein",2,686734357,101,66,18,68,9,0,12,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Salimo de Noche,"Trueno, Tiago pzk",2,261414174,84,67,78,63,29,0,12,5,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Volando - Remix,"Sech, Bad Bunny, Mora",3,610045621,154,66,63,69,21,0,11,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Leave The Door Open,"Bruno Mars, Anderson .Paak, Silk Sonic",3,1115880852,148,59,72,62,18,0,9,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Knife Talk (with 21 Savage ft. Project Pat),"Drake, Project Pat, 21 Savage",3,594482982,146,85,22,37,13,0,7,30,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Don't Be Shy,"Tiï¿½ï¿½sto, Kar",2,566954746,120,77,51,79,20,0,26,6,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LA FAMA (with The Weeknd),"The Weeknd, ROSALï¿½",2,374706940,136,77,82,30,95,0,13,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
The Family Madrigal,"Olga Merediz, Stephanie Beatriz, Encanto - Cast",3,184937148,141,59,56,63,12,0,6,36,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Phantom Regret by Jim,The Weeknd,1,31959571,108,46,23,48,75,30,14,4,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
